Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2021;1º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S.A.;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;3;1;0;4;
2021;1º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;5;0;5;
2021;1º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de obrigações previstas em contratos;1;1;0;2;
2021;1º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2021;1º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S.A.;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;2;2;
2021;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;1;0;0;1;
2021;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Descumprimento de prazo de resposta a demanda;1;0;0;1;
2021;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;1;0;2;
2021;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;8;1;0;9;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de cláusulas referentes à devolução de valores;1;12;0;13;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de obrigações previstas em contratos;1;16;0;17;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Falhas operacionais nos processos ou no sistema da Administradora;25;8;0;33;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;1;0;2;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;2;2;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas à liberação do crédito;3;33;0;36;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;1;5;0;6;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Outras irregularidades;0;1;0;1;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Reclamações relacionadas a assuntos diversos;0;0;16;16;
2021;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;2;2;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;0;1;0;1;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Ausência de transparência nas relações contratuais;0;0;1;1;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Descumprimento de obrigações previstas em contratos;0;2;0;2;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Falhas operacionais nos processos ou no sistema da Administradora;1;0;0;1;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Irregularidades relacionadas à liberação do crédito;1;2;0;3;
2021;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2021;1º;03765340;ADMINISTRADORA DE CONSÓRCIO NACIONAL VALOR LTDA.;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;3;5;0;8;
2021;1º;03765340;ADMINISTRADORA DE CONSÓRCIO NACIONAL VALOR LTDA.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2021;1º;03765340;ADMINISTRADORA DE CONSÓRCIO NACIONAL VALOR LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2021;1º;03765340;ADMINISTRADORA DE CONSÓRCIO NACIONAL VALOR LTDA.;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;1;0;1;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;2;0;0;2;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;0;1;0;1;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Descumprimento de obrigações previstas em contratos;0;9;0;9;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Falhas operacionais nos processos ou no sistema da Administradora;0;3;0;3;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Irregularidades relacionadas à liberação do crédito;0;3;0;3;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;1;0;1;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Publicidade enganosa;0;0;1;1;
2021;1º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2021;1º;91341925;ADMINISTRADORA DE CONSÓRCIO SPENGLER LTDA.;Irregularidades relacionadas à liberação do crédito;0;2;0;2;
2021;1º;12228808;ADMINISTRADORA DE CONSÓRCIO UNICOOB LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;0;1;0;1;
2021;1º;12228808;ADMINISTRADORA DE CONSÓRCIO UNICOOB LTDA;Falhas operacionais nos processos ou no sistema da Administradora;1;0;0;1;
2021;1º;12228808;ADMINISTRADORA DE CONSÓRCIO UNICOOB LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2021;1º;12228808;ADMINISTRADORA DE CONSÓRCIO UNICOOB LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2021;1º;94187879;AGIBANK ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de obrigações previstas em contratos;1;0;0;1;
2021;1º;90982679;ALPHA ADMINISTRADORA DE CONSÓRCIO LTDA.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;3;0;0;3;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Falhas operacionais nos processos ou no sistema da Administradora;1;0;0;1;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;1;0;1;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Outras irregularidades relacionadas à Ouvidoria;0;1;0;1;
2021;1º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2021;1º;03762583;ÁPICE ADMINISTRADORA DE CONSORCIO LTDA;Falhas operacionais nos processos ou no sistema da Administradora;0;1;0;1;
2021;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;1;0;0;1;
2021;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;2;0;2;
2021;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Falhas operacionais nos processos ou no sistema da Administradora;3;0;0;3;
2021;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;1;0;1;
2021;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas à liberação do crédito;2;1;0;3;
2021;1º;71045363;BAMAQ ADMINISTRADORA DE CONSÓRCIOS LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;1;1;0;2;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Falhas operacionais nos processos ou no sistema da Administradora;1;0;0;1;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;3;0;3;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2021;1º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2021;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;1;0;0;1;
2021;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2021;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Falhas operacionais nos processos ou no sistema da Administradora;0;1;0;1;
2021;1º;92692979;BANRISUL S.A. - ADMINISTRADORA DE CONSÓRCIOS;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2021;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Ausência de informações/cláusulas obrigatórias em contrato;0;1;0;1;
2021;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;10;11;0;21;
2021;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Ausência de transparência nas relações contratuais;0;0;4;4;
2021;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Cobrança irregular de tarifa pela emissão de boletos, carnês e assemelhados;1;4;0;5;
2021;1º;06043050;BB ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;4;16;0;20;
