Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2015;2º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S A;Ausência de transparência nas relações contratuais;0;0;1;1;
2015;2º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S A;Prestação inadequada/insuficiente de informação;0;0;2;2;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Ausência de informações/cláusulas obrigatórias em contrato;1;0;0;1;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Ausência de transparência nas relações contratuais;0;0;14;14;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de cláusulas referentes à devolução de valores;2;38;0;40;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de obrigações previstas em contratos;2;6;0;8;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Dificuldade na liberação ou substituição de bem;0;0;5;5;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;0;6;0;6;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;13;13;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas à liberação do crédito;4;60;0;64;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;1;5;0;6;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Outras irregularidades;0;2;0;2;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Outras irregularidades relacionadas à Ouvidoria;0;1;0;1;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Prestação inadequada/insuficiente de informação;0;0;11;11;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Publicidade enganosa;0;0;1;1;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Reclamações relacionadas a assuntos diversos;0;0;19;19;
2015;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;5;5;
2015;2º;73230674;ADMINISTRADORA DE CONSORCIO RCI BRASIL LTDA;Ausência de transparência nas relações contratuais;0;0;1;1;
2015;2º;73230674;ADMINISTRADORA DE CONSORCIO RCI BRASIL LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2015;2º;73230674;ADMINISTRADORA DE CONSORCIO RCI BRASIL LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2015;2º;73230674;ADMINISTRADORA DE CONSORCIO RCI BRASIL LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2015;2º;91341925;ADMINISTRADORA DE CONSORCIO SPENGLER LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio, a demanda registrada contra ela;0;1;0;1;
2015;2º;91341925;ADMINISTRADORA DE CONSORCIO SPENGLER LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2015;2º;91341925;ADMINISTRADORA DE CONSORCIO SPENGLER LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2015;2º;91341925;ADMINISTRADORA DE CONSORCIO SPENGLER LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2015;2º;03828278;ADMINISTRADORA DE CONSORCIOS BECKER LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2015;2º;03828278;ADMINISTRADORA DE CONSORCIOS BECKER LTDA;Publicidade enganosa;0;0;1;1;
2015;2º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Descumprimento de obrigações previstas em contratos;1;0;0;1;
2015;2º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Irregularidades relacionadas à liberação do crédito;0;2;0;2;
2015;2º;94187879;AGIPLAN ADMINISTRADORA DE CONSORCIOS S A;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2015;2º;94187879;AGIPLAN ADMINISTRADORA DE CONSORCIOS S A;Prestação inadequada/insuficiente de informação;0;0;1;1;
2015;2º;69273308;AGRABEN ADMINISTRADORA DE CONSORCIOS LTDA;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2015;2º;69273308;AGRABEN ADMINISTRADORA DE CONSORCIOS LTDA;Irregularidades relacionadas à liberação do crédito;0;4;0;4;
