Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2022;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Ausência de transparência nas relações contratuais;0;0;1;1;
2022;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Falhas operacionais nos processos ou no sistema da Administradora;2;0;0;2;
2022;1º;84911098;ADEMICON ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;1;0;1;
2022;1º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;2;1;0;3;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de cláusulas referentes à devolução de valores;1;11;0;12;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de obrigações previstas em contratos;0;4;0;4;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Falhas operacionais nos processos ou no sistema da Administradora;14;8;0;22;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;3;0;3;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas a informações e liquidação de valores a receber no sistema SVR do BCB por parte de consórcios;0;85;0;85;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas à liberação do crédito;0;13;0;13;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;1;0;1;
2022;1º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Reclamações relacionadas a assuntos diversos;0;0;6;6;
2022;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Ausência de prestação de informações sobre as regras de funcionamento do consórcio;2;0;0;2;
2022;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2022;1º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Descumprimento de obrigações previstas em contratos;1;0;0;1;
