Ano;Semestre;CNPJ AC;Administradora de consórcio;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2016;2º;91984633;3 PIRÂMIDES ADMINISTRADORA DE CONSÓRCIOS LTDA.;Ausência de transparência nas relações contratuais;0;0;1;1;
2016;2º;91984633;3 PIRÂMIDES ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de cláusulas referentes à devolução de valores;1;0;0;1;
2016;2º;91984633;3 PIRÂMIDES ADMINISTRADORA DE CONSÓRCIOS LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2016;2º;91984633;3 PIRÂMIDES ADMINISTRADORA DE CONSÓRCIOS LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2016;2º;91984633;3 PIRÂMIDES ADMINISTRADORA DE CONSÓRCIOS LTDA.;Publicidade enganosa;0;0;2;2;
2016;2º;84911098;ADEMILAR ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2016;2º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Ausência de transparência nas relações contratuais;0;0;2;2;
2016;2º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Descumprimento de obrigações previstas em contratos;0;2;0;2;
2016;2º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;0;2;0;2;
2016;2º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2016;2º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2016;2º;06044551;ADMINISTRADORA DE CONSORCIO NACIONAL GAZIN LTDA;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Ausência de transparência nas relações contratuais;0;0;9;9;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;28;0;28;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Descumprimento de obrigações previstas em contratos;1;4;0;5;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Dificuldade na liberação ou substituição de bem;0;0;14;14;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação com a resposta fornecida pela administradora de consórcio relativa à demanda registrada contra ela;1;5;0;6;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;10;10;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas à liberação do crédito;4;53;0;57;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;2;3;0;5;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Não fornecimento, remessa ou divulgação de documentos obrigatórios;1;1;0;2;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Outras irregularidades;0;1;0;1;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Prestação inadequada/insuficiente de informação;0;0;9;9;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Publicidade enganosa;0;0;1;1;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Reclamações relacionadas a assuntos diversos;0;0;15;15;
2016;2º;45441789;ADMINISTRADORA DE CONSORCIO NACIONAL HONDA LTDA;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;8;8;
2016;2º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Ausência de transparência nas relações contratuais;0;0;1;1;
2016;2º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2016;2º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2016;2º;07808907;ADMINISTRADORA DE CONSORCIOS SICREDI LTDA;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2016;2º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Ausência de transparência nas relações contratuais;0;0;3;3;
2016;2º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;2;2;
2016;2º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Não fornecimento, remessa ou divulgação de documentos obrigatórios;0;1;0;1;
2016;2º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Outras irregularidades;0;2;0;2;
2016;2º;73230674;ADMINISTRADORA DE CONSÓRCIO RCI BRASIL LTDA;Prestação inadequada/insuficiente de informação;0;0;1;1;
2016;2º;83427823;ADMINISTRADORA DE CONSÓRCIO REAL LTDA.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2016;2º;12228808;ADMINISTRADORA DE CONSÓRCIO SICOOB PARANÁ LTDA.;Descumprimento de obrigações previstas em contratos;0;1;0;1;
2016;2º;12228808;ADMINISTRADORA DE CONSÓRCIO SICOOB PARANÁ LTDA.;Insatisfação por parte do cliente com o atendimento prestado pela administradora de consórcio;0;0;1;1;
2016;2º;91341925;ADMINISTRADORA DE CONSÓRCIO SPENGLER LTDA.;Prestação inadequada/insuficiente de informação;0;0;2;2;
2016;2º;03828278;ADMINISTRADORA DE CONSÓRCIOS BECKER LTDA.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;1;0;0;1;
2016;2º;03828278;ADMINISTRADORA DE CONSÓRCIOS BECKER LTDA.;Prestação inadequada/insuficiente de informação;0;0;1;1;
2016;2º;94187879;AGIPLAN ADMINISTRADORA DE CONSÓRCIOS S.A.;Irregularidades relacionadas à liberação do crédito;1;0;0;1;
2016;2º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Ausência de transparência nas relações contratuais;0;0;1;1;
2016;2º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;1;0;1;
2016;2º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Descumprimento de obrigações previstas em contratos;1;0;0;1;
2016;2º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas à liberação do crédito;0;1;0;1;
2016;2º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Irregularidades relacionadas às condições para contemplação por lance ou sorteio;0;1;0;1;
2016;2º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Prestação inadequada/insuficiente de informação;0;0;4;4;
2016;2º;60375243;ANCORA ADMINISTRADORA DE CONSORCIOS S.A.;Recusa ou demora no fornecimento de documentos (exceto demonstrativos obrigatórios);0;0;2;2;
2016;2º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Descumprimento de cláusulas referentes à devolução de valores;0;4;0;4;
2016;2º;02010478;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS S.A.;Dificuldade na liberação ou substituição de bem;0;0;2;2;
